TMIW,3,
RIDE SUMMARY,
Total Time,3605,Seconds,
Total Distance,10531.0,M,
Device Name,KayakPro B6081290,
Device ID,E0:FB:B6:08:12:90,
Start Time,1647777844855,
End Time,1647781450095,
CAL,565,
Uploaded,false,
Strava ID,0,
Four CC,KPro,
Sport,Kayaking,
Power Factor,1.0,
Calorie Factor,1.0,
HR Calorie Factor,1.0,
HRM Calorie Factor,1.0,
HRM ID,F0:13:C3:B1:8C:ED,
HR Based Calories,true,
Time Zone,Europe/Budapest,
SUUNTO Uploaded,false,
SUUNTO Blob Url,,
SUUNTO Workout Url,,
SUUNTO Upload Id,,
Under Armour Uploaded,false,
Under Armour Workout Id,0,
Training Peaks Uploaded,false,
training_peaks_athlete_id,0,
training_peaks_workout_id,0,
Moving Time,3604786,

RIDE DATA
Power,RPM,HR,DISTANCE,TIME_STAMP,ELAPSED,SPEED,CAL,
92,77,154,8691.00,1647780805958,2961,10.17,467,
92,77,154,8693.00,1647780806456,2961,10.17,467,
91,77,155,8695.00,1647780807268,2962,10.11,467,
92,78,155,8698.00,1647780807887,2963,10.17,467,
92,78,155,8699.00,1647780808364,2963,10.17,467,
92,78,155,8700.00,1647780809110,2964,10.17,468,
92,78,155,8703.00,1647780809567,2965,10.17,468,
91,77,154,8704.00,1647780810329,2965,10.11,468,
93,77,154,8707.00,1647780811020,2966,10.17,468,
92,77,152,8708.00,1647780812090,2967,10.17,468,
94,77,151,8711.00,1647780812974,2968,10.23,468,
95,78,150,8714.00,1647780814009,2969,10.23,468,
96,77,150,8717.00,1647780814608,2970,10.29,468,
96,77,149,8718.00,1647780815360,2970,10.29,469,
94,77,149,8721.00,1647780816056,2971,10.23,469,
94,76,149,8722.00,1647780816541,2972,10.23,469,
94,76,150,8724.00,1647780817264,2972,10.23,469,
95,77,150,8725.00,1647780817978,2973,10.23,469,
95,77,150,8727.00,1647780818445,2973,10.23,469,
95,78,151,8729.00,1647780819199,2974,10.23,469,
94,78,151,8732.00,1647780819888,2975,10.23,469,
96,78,151,8733.00,1647780820368,2975,10.29,469,
93,77,151,8735.00,1647780821098,2976,10.17,469,
95,76,151,8737.00,1647780821566,2977,10.23,469,
95,76,151,8738.00,1647780822311,2977,10.23,470,
94,77,151,8740.00,1647780822766,2978,10.23,470,
96,78,152,8742.00,1647780823519,2978,10.29,470,
96,78,152,8744.00,1647780824216,2979,10.29,470,
97,78,152,8745.00,1647780824685,2980,10.34,470,
97,77,152,8747.00,1647780825439,2980,10.34,470,
97,76,152,8750.00,1647780826136,2981,10.34,470,
97,76,152,8751.00,1647780826603,2982,10.34,470,
99,77,154,8752.00,1647780827438,2982,10.40,470,
97,77,154,8755.00,1647780828056,2983,10.34,470,
95,77,154,8757.00,1647780828526,2984,10.23,471,
95,77,153,8758.00,1647780829304,2984,10.23,471,
97,77,153,8760.00,1647780829969,2985,10.34,471,
99,78,153,8762.00,1647780830441,2985,10.40,471,
99,78,154,8762.00,1647780831169,2986,10.40,471,
102,82,154,8765.00,1647780831641,2987,10.53,471,
102,89,154,8767.00,1647780832128,2987,10.53,471,
99,91,155,8768.00,1647780832922,2988,10.40,471,
97,89,155,8771.00,1647780833576,2989,10.34,471,
98,83,154,8772.00,1647780834044,2989,10.34,471,
96,78,154,8774.00,1647780834792,2990,10.29,471,
95,77,154,8776.00,1647780835497,2990,10.23,472,
95,77,154,8777.00,1647780836256,2991,10.23,472,
98,78,154,8780.00,1647780836949,2992,10.34,472,
98,78,154,8782.00,1647780837402,2992,10.34,472,
97,78,153,8783.00,1647780838194,2993,10.34,472,
97,78,152,8786.00,1647780839197,2994,10.34,472,
96,77,152,8789.00,1647780839816,2995,10.29,472,
94,76,152,8790.00,1647780840290,2995,10.23,472,
95,77,152,8792.00,1647780841108,2996,10.23,472,
98,77,152,8794.00,1647780841733,2997,10.34,473,
98,78,152,8795.00,1647780842209,2997,10.34,473,
98,78,152,8797.00,1647780843029,2998,10.34,473,
96,78,150,8800.00,1647780844031,2999,10.29,473,
95,78,150,8802.00,1647780844601,3000,10.23,473,
95,78,150,8804.00,1647780845088,3000,10.23,473,
95,78,150,8805.00,1647780845942,3001,10.23,473,
96,78,150,8808.00,1647780846528,3002,10.29,473,
96,78,147,8810.00,1647780847344,3002,10.29,473,
96,78,147,8812.00,1647780847972,3003,10.29,473,
97,78,145,8813.00,1647780848685,3003,10.34,474,
98,79,145,8815.00,1647780849431,3004,10.34,474,
98,79,145,8818.00,1647780849885,3005,10.34,474,
98,80,145,8819.00,1647780850397,3005,10.34,474,
96,79,143,8821.00,1647780851130,3006,10.29,474,
95,78,143,8823.00,1647780851818,3007,10.23,474,
97,78,143,8825.00,1647780852292,3007,10.34,474,
97,79,144,8826.00,1647780853029,3008,10.34,474,
96,79,144,8827.00,1647780853482,3008,10.29,474,
95,79,145,8829.00,1647780854244,3009,10.23,474,
92,78,145,8832.00,1647780854938,3010,10.17,475,
92,78,145,8833.00,1647780855418,3010,10.17,475,
92,77,146,8835.00,1647780856194,3011,10.17,475,
94,76,146,8837.00,1647780856853,3012,10.23,475,
94,77,146,8838.00,1647780857335,3012,10.23,475,
94,78,147,8840.00,1647780858087,3013,10.23,475,
95,78,148,8843.00,1647780859095,3014,10.23,475,
94,78,148,8845.00,1647780859728,3015,10.23,475,
95,79,148,8847.00,1647780860210,3015,10.23,475,
95,79,148,8848.00,1647780861038,3016,10.23,475,
94,79,149,8851.00,1647780862054,3017,10.23,476,
94,78,149,8854.00,1647780862606,3018,10.23,476,
93,78,149,8855.00,1647780863108,3018,10.17,476,
93,78,149,8857.00,1647780863566,3019,10.17,476,
94,79,153,8857.00,1647780864394,3019,10.23,476,
96,79,153,8861.00,1647780865012,3020,10.29,476,
95,79,153,8862.00,1647780865728,3021,10.23,476,
93,78,156,8864.00,1647780866554,3021,10.17,476,
92,78,156,8866.00,1647780867173,3022,10.17,476,
93,79,156,8868.00,1647780867641,3023,10.17,476,
93,79,156,8869.00,1647780868370,3023,10.17,477,
96,79,156,8871.00,1647780868847,3024,10.29,477,
95,78,156,8873.00,1647780869325,3024,10.23,477,
96,78,154,8874.00,1647780870099,3025,10.29,477,
96,78,154,8877.00,1647780871022,3026,10.29,477,
97,78,154,8879.00,1647780871972,3027,10.34,477,
98,77,154,8881.00,1647780872463,3027,10.34,477,
97,78,153,8883.00,1647780872928,3028,10.34,477,
97,81,153,8884.00,1647780873410,3028,10.34,477,
96,83,153,8886.00,1647780873891,3029,10.29,477,
97,83,153,8887.00,1647780874369,3029,10.34,477,
97,80,153,8889.00,1647780875129,3030,10.34,478,
97,78,153,8891.00,1647780875809,3031,10.34,478,
97,78,153,8893.00,1647780876288,3031,10.34,478,
100,79,153,8894.00,1647780877043,3032,10.40,478,
99,79,153,8896.00,1647780877732,3033,10.40,478,
98,79,153,8898.00,1647780878219,3033,10.34,478,
98,79,153,8899.00,1647780878974,3034,10.34,478,
96,79,153,8902.00,1647780879649,3035,10.29,478,
94,78,153,8903.00,1647780880481,3035,10.23,478,
94,78,153,8906.00,1647780881090,3036,10.23,479,
95,78,153,8908.00,1647780881572,3037,10.23,479,
95,78,152,8909.00,1647780882363,3037,10.23,479,
97,78,152,8912.00,1647780883014,3038,10.34,479,
95,78,151,8914.00,1647780884062,3039,10.23,479,
95,78,151,8916.00,1647780884684,3040,10.23,479,
93,78,151,8918.00,1647780885423,3040,10.17,479,
93,77,148,8920.00,1647780886215,3041,10.17,479,
93,77,150,8923.00,1647780887215,3042,10.17,479,
95,77,150,8926.00,1647780887805,3043,10.23,480,
97,77,150,8927.00,1647780888293,3043,10.34,480,
96,78,150,8928.00,1647780889028,3044,10.29,480,
94,78,150,8931.00,1647780889732,3045,10.23,480,
94,79,150,8931.00,1647780890224,3045,10.23,480,
94,78,150,8933.00,1647780890996,3046,10.23,480,
96,79,151,8936.00,1647780892016,3047,10.29,480,
98,79,151,8939.00,1647780892610,3048,10.34,480,
97,79,152,8941.00,1647780893445,3048,10.34,480,
99,79,152,8944.00,1647780894053,3049,10.40,480,
98,78,152,8945.00,1647780894769,3050,10.34,481,
99,78,150,8947.00,1647780895248,3050,10.40,481,
99,78,150,8948.00,1647780895725,3051,10.40,481,
99,78,150,8949.00,1647780896224,3051,10.40,481,
98,79,149,8951.00,1647780897017,3052,10.34,481,
98,79,149,8954.00,1647780898019,3053,10.34,481,
98,79,149,8956.00,1647780898607,3054,10.34,481,
95,78,148,8958.00,1647780899384,3054,10.23,481,
94,78,148,8961.00,1647780900048,3055,10.23,481,
98,78,148,8962.00,1647780900521,3056,10.34,481,
98,78,148,8964.00,1647780901317,3056,10.34,482,
95,80,148,8966.00,1647780901976,3057,10.23,482,
95,81,148,8966.00,1647780902446,3057,10.23,482,
96,81,148,8969.00,1647780903200,3058,10.29,482,
96,81,148,8971.00,1647780903895,3059,10.29,482,
96,80,148,8973.00,1647780904380,3059,10.29,482,
95,79,148,8974.00,1647780905134,3060,10.23,482,
96,79,150,8977.00,1647780906155,3061,10.29,482,
95,79,150,8980.00,1647780906770,3062,10.23,482,
95,78,150,8981.00,1647780907245,3062,10.23,483,
95,78,150,8982.00,1647780908014,3063,10.23,483,
97,77,150,8985.00,1647780908691,3064,10.34,483,
97,77,150,8986.00,1647780909165,3064,10.34,483,
90,78,150,8988.00,1647780909925,3065,10.06,483,
88,78,150,8991.00,1647780910609,3066,10.00,483,
92,79,151,8992.00,1647780911371,3066,10.17,483,
92,80,151,8995.00,1647780912065,3067,10.17,483,
93,80,151,8996.00,1647780912521,3068,10.17,483,
95,81,154,8998.00,1647780913346,3068,10.23,483,
95,79,154,9000.00,1647780913972,3069,10.23,484,
95,78,154,9001.00,1647780914465,3069,10.23,484,
92,78,156,9003.00,1647780915229,3070,10.17,484,
93,78,156,9005.00,1647780915895,3071,10.17,484,
93,78,156,9007.00,1647780916362,3071,10.17,484,
93,79,157,9008.00,1647780917124,3072,10.17,484,
93,78,158,9011.00,1647780918072,3073,10.17,484,
93,78,158,9014.00,1647780918769,3074,10.17,484,
91,78,158,9015.00,1647780919270,3074,10.11,484,
91,77,157,9017.00,1647780920029,3075,10.11,484,
91,77,156,9019.00,1647780921046,3076,10.11,485,
91,77,156,9022.00,1647780921644,3077,10.11,485,
91,78,156,9023.00,1647780922122,3077,10.11,485,
92,78,156,9024.00,1647780922881,3078,10.17,485,
94,78,156,9027.00,1647780923575,3079,10.23,485,
94,78,154,9029.00,1647780924362,3079,10.23,485,
93,79,154,9032.00,1647780925010,3080,10.17,485,
90,79,154,9032.00,1647780925489,3080,10.06,485,
90,78,154,9034.00,1647780926252,3081,10.06,485,
92,77,154,9036.00,1647780926938,3082,10.17,485,
92,77,154,9038.00,1647780927405,3082,10.17,486,
92,78,155,9039.00,1647780928215,3083,10.17,486,
93,78,153,9042.00,1647780929243,3084,10.17,486,
97,79,153,9045.00,1647780929808,3085,10.34,486,
98,79,153,9046.00,1647780930307,3085,10.34,486,
94,79,153,9048.00,1647780931066,3086,10.23,486,
95,79,153,9050.00,1647780931732,3087,10.23,486,
95,78,153,9051.00,1647780932446,3087,10.23,486,
95,78,153,9053.00,1647780933411,3088,10.23,486,
94,79,154,9056.00,1647780934170,3089,10.23,487,
96,79,154,9059.00,1647780934860,3090,10.29,487,
96,79,154,9061.00,1647780935345,3090,10.29,487,
96,80,154,9062.00,1647780936118,3091,10.29,487,
96,80,156,9065.00,1647780937142,3092,10.29,487,
96,79,156,9067.00,1647780937726,3093,10.29,487,
96,77,156,9068.00,1647780938226,3093,10.29,487,
95,77,156,9070.00,1647780939008,3094,10.23,487,
94,77,156,9073.00,1647780940022,3095,10.23,487,
96,78,156,9076.00,1647780940855,3096,10.29,488,
93,79,155,9078.00,1647780941664,3096,10.17,488,
94,78,155,9081.00,1647780942292,3097,10.23,488,
94,77,152,9082.00,1647780943089,3098,10.23,488,
93,77,152,9084.00,1647780943729,3099,10.17,488,
94,77,152,9085.00,1647780944229,3099,10.23,488,
95,78,151,9088.00,1647780945021,3100,10.23,488,
95,79,152,9090.00,1647780946040,3101,10.23,488,
92,78,152,9093.00,1647780946610,3102,10.17,488,
94,78,152,9094.00,1647780947086,3102,10.23,489,
93,78,152,9095.00,1647780947563,3103,10.17,489,
93,79,152,9097.00,1647780948320,3103,10.17,489,
92,80,153,9100.00,1647780949342,3104,10.17,489,
94,80,153,9102.00,1647780949963,3105,10.23,489,
94,79,153,9103.00,1647780950445,3105,10.23,489,
95,78,154,9105.00,1647780951270,3106,10.23,489,
97,79,154,9107.00,1647780951894,3107,10.34,489,
97,79,154,9109.00,1647780952364,3107,10.34,489,
97,79,154,9110.00,1647780953138,3108,10.34,489,
95,79,154,9113.00,1647780953812,3109,10.23,490,
94,79,154,9115.00,1647780954284,3109,10.23,490,
94,78,154,9116.00,1647780955084,3110,10.23,490,
94,77,152,9118.00,1647780956022,3111,10.23,490,
98,78,152,9121.00,1647780956941,3112,10.34,490,
99,79,152,9123.00,1647780957404,3112,10.40,490,
99,79,150,9125.00,1647780958161,3113,10.40,490,
100,79,150,9128.00,1647780958857,3114,10.40,490,
100,79,150,9129.00,1647780959337,3114,10.40,490,
96,79,150,9130.00,1647780960099,3115,10.29,490,
96,79,150,9133.00,1647780961104,3116,10.29,491,
98,79,150,9135.00,1647780961729,3117,10.34,491,
98,79,150,9137.00,1647780962239,3117,10.34,491,
97,79,149,9139.00,1647780962991,3118,10.34,491,
97,79,151,9141.00,1647780964025,3119,10.34,491,
97,79,151,9144.00,1647780964951,3120,10.34,491,
98,78,151,9147.00,1647780965565,3121,10.34,491,
98,78,153,9148.00,1647780966350,3121,10.34,491,
96,78,153,9151.00,1647780967019,3122,10.29,492,
95,78,153,9153.00,1647780968145,3123,10.23,492,
94,77,153,9155.00,1647780968685,3124,10.23,492,
96,77,153,9157.00,1647780969163,3124,10.29,492,
96,77,152,9158.00,1647780969946,3125,10.29,492,
97,77,152,9161.00,1647780970612,3126,10.34,492,
98,78,149,9163.00,1647780971081,3126,10.34,492,
98,78,149,9163.00,1647780971585,3126,10.34,492,
96,79,149,9165.00,1647780972056,3127,10.29,492,
96,79,149,9167.00,1647780972550,3128,10.29,492,
98,79,149,9168.00,1647780973342,3128,10.34,493,
98,79,149,9170.00,1647780973976,3129,10.34,493,
97,79,149,9172.00,1647780974449,3129,10.34,493,
97,79,150,9173.00,1647780975211,3130,10.34,493,
95,79,150,9176.00,1647780975895,3131,10.23,493,
95,78,150,9178.00,1647780976372,3131,10.23,493,
96,77,149,9179.00,1647780977160,3132,10.29,493,
96,77,149,9182.00,1647780978176,3133,10.29,493,
98,79,147,9185.00,1647780979140,3134,10.34,493,
97,79,147,9187.00,1647780979723,3135,10.34,493,
97,79,147,9188.00,1647780980218,3135,10.34,494,
98,78,144,9190.00,1647780981018,3136,10.34,494,
97,78,143,9193.00,1647780982017,3137,10.34,494,
97,78,143,9196.00,1647780982602,3138,10.34,494,
97,79,143,9197.00,1647780983453,3138,10.34,494,
96,79,143,9200.00,1647780984051,3139,10.29,494,
96,79,143,9201.00,1647780984533,3140,10.29,494,
97,78,143,9203.00,1647780985321,3140,10.34,494,
96,78,143,9205.00,1647780985967,3141,10.29,494,
96,77,143,9206.00,1647780986454,3141,10.29,495,
96,77,143,9207.00,1647780987279,3142,10.29,495,
97,77,143,9211.00,1647780987894,3143,10.34,495,
97,78,143,9212.00,1647780988361,3143,10.34,495,
97,77,144,9213.00,1647780989125,3144,10.34,495,
97,77,144,9216.00,1647780989804,3145,10.34,495,
96,78,144,9218.00,1647780990305,3145,10.29,495,
96,79,144,9219.00,1647780991088,3146,10.29,495,
95,79,144,9221.00,1647780992124,3147,10.23,495,
98,79,144,9224.00,1647780992687,3148,10.34,495,
98,79,144,9226.00,1647780993170,3148,10.34,496,
98,78,144,9227.00,1647780993968,3149,10.34,496,
96,79,144,9229.00,1647780994610,3149,10.29,496,
95,78,144,9231.00,1647780995083,3150,10.23,496,
96,78,144,9233.00,1647780995571,3151,10.29,496,
96,77,144,9234.00,1647780996377,3151,10.29,496,
95,77,144,9237.00,1647780997388,3152,10.23,496,
96,77,144,9239.00,1647780997968,3153,10.29,496,
96,77,144,9241.00,1647780998465,3153,10.29,496,
96,77,144,9242.00,1647780999293,3154,10.29,496,
97,78,144,9245.00,1647780999889,3155,10.34,497,
97,78,144,9246.00,1647781000612,3155,10.34,497,
97,79,144,9248.00,1647781001109,3156,10.34,497,
96,78,144,9250.00,1647781001566,3157,10.29,497,
96,78,144,9251.00,1647781002295,3157,10.29,497,
94,78,144,9253.00,1647781002769,3158,10.23,497,
93,78,143,9255.00,1647781003545,3158,10.17,497,
93,78,143,9257.00,1647781004458,3159,10.17,497,
94,78,144,9259.00,1647781005281,3160,10.23,497,
96,78,144,9262.00,1647781005884,3161,10.29,497,
95,78,144,9263.00,1647781006367,3161,10.23,498,
95,77,145,9265.00,1647781007164,3162,10.23,498,
96,78,145,9268.00,1647781007814,3163,10.29,498,
96,78,145,9269.00,1647781008283,3163,10.29,498,
97,77,146,9270.00,1647781009139,3164,10.34,498,
98,78,147,9273.00,1647781010146,3165,10.34,498,
99,78,147,9275.00,1647781010685,3166,10.40,498,
96,78,147,9277.00,1647781011168,3166,10.29,498,
95,78,147,9278.00,1647781011993,3167,10.23,498,
96,78,148,9281.00,1647781012936,3168,10.29,499,
98,78,148,9283.00,1647781013578,3168,10.34,499,
97,78,148,9285.00,1647781014405,3169,10.34,499,
99,78,148,9288.00,1647781015012,3170,10.40,499,
100,78,148,9290.00,1647781015730,3171,10.40,499,
100,78,148,9291.00,1647781016202,3171,10.40,499,
99,78,148,9293.00,1647781016684,3172,10.40,499,
99,78,148,9294.00,1647781017184,3172,10.40,499,
99,78,148,9295.00,1647781017974,3172,10.40,499,
99,79,148,9298.00,1647781018615,3174,10.40,499,
99,79,150,9300.00,1647781019084,3174,10.40,499,
97,79,150,9301.00,1647781019851,3175,10.34,500,
96,78,150,9304.00,1647781020533,3176,10.29,500,
95,78,153,9306.00,1647781021400,3176,10.23,500,
94,78,153,9308.00,1647781021971,3177,10.23,500,
95,78,153,9309.00,1647781022445,3177,10.23,500,
95,79,154,9311.00,1647781023216,3178,10.23,500,
95,79,154,9313.00,1647781023892,3179,10.23,500,
95,79,154,9315.00,1647781024383,3179,10.23,500,
95,79,154,9316.00,1647781025154,3180,10.23,500,
94,78,153,9319.00,1647781026190,3181,10.23,501,
95,78,153,9322.00,1647781026766,3182,10.23,501,
96,78,153,9323.00,1647781027496,3182,10.29,501,
96,77,154,9324.00,1647781027969,3183,10.29,501,
95,78,154,9326.00,1647781028759,3183,10.23,501,
94,79,154,9329.00,1647781029578,3184,10.23,501,
91,79,154,9331.00,1647781030128,3185,10.11,501,
91,79,153,9333.00,1647781030939,3186,10.11,501,
92,78,153,9335.00,1647781031572,3187,10.17,501,
92,77,153,9337.00,1647781032425,3187,10.17,502,
93,79,153,9340.00,1647781033013,3188,10.17,502,
93,84,153,9341.00,1647781033721,3189,10.17,502,
93,85,153,9342.00,1647781034527,3189,10.17,502,
94,84,153,9344.00,1647781035178,3190,10.23,502,
94,80,153,9347.00,1647781035652,3191,10.23,502,
94,78,152,9348.00,1647781036484,3191,10.23,502,
95,78,152,9351.00,1647781037093,3192,10.23,502,
94,79,152,9352.00,1647781037568,3193,10.23,502,
94,80,153,9354.00,1647781038043,3193,10.23,502,
95,79,153,9355.00,1647781038828,3194,10.23,502,
94,79,153,9358.00,1647781039732,3195,10.23,503,
94,78,161,9359.00,1647781040569,3195,10.23,503,
93,78,161,9362.00,1647781041171,3196,10.17,503,
93,78,161,9364.00,1647781041640,3197,10.17,503,
93,78,167,9365.00,1647781042430,3197,10.17,503,
95,78,167,9368.00,1647781043093,3198,10.23,503,
95,79,167,9369.00,1647781043561,3199,10.23,503,
94,79,168,9371.00,1647781044379,3199,10.23,503,
95,79,168,9374.00,1647781045007,3200,10.23,503,
97,78,168,9375.00,1647781045722,3201,10.34,504,
98,77,167,9377.00,1647781046208,3201,10.34,504,
98,78,167,9378.00,1647781046695,3202,10.34,504,
97,79,167,9379.00,1647781047167,3202,10.34,504,
97,80,167,9381.00,1647781047642,3203,10.34,504,
97,80,166,9382.00,1647781048433,3203,10.34,504,
96,79,166,9385.00,1647781049093,3204,10.29,504,
96,79,166,9387.00,1647781049573,3205,10.29,504,
96,78,165,9388.00,1647781050363,3205,10.29,504,
97,78,165,9391.00,1647781051010,3206,10.34,504,
96,78,166,9392.00,1647781051733,3207,10.29,504,
96,78,166,9394.00,1647781052584,3207,10.29,505,
99,78,166,9397.00,1647781053170,3208,10.40,505,
99,78,166,9398.00,1647781053895,3209,10.40,505,
99,79,166,9400.00,1647781054362,3209,10.40,505,
99,79,166,9402.00,1647781054844,3210,10.40,505,
98,79,166,9403.00,1647781055325,3210,10.34,505,
98,79,165,9405.00,1647781056119,3211,10.34,505,
97,79,165,9407.00,1647781056776,3212,10.34,505,
97,78,165,9409.00,1647781057493,3212,10.34,505,
97,77,165,9410.00,1647781058302,3213,10.34,505,
94,76,167,9413.00,1647781059246,3214,10.23,506,
94,77,167,9416.00,1647781059895,3215,10.23,506,
94,77,167,9417.00,1647781060361,3215,10.23,506,
92,77,170,9419.00,1647781061151,3216,10.17,506,
95,78,170,9422.00,1647781061814,3217,10.23,506,
95,78,170,9423.00,1647781062281,3217,10.23,506,
96,78,173,9424.00,1647781063072,3218,10.29,506,
96,78,176,9427.00,1647781064058,3219,10.29,506,
95,78,176,9429.00,1647781064697,3220,10.23,506,
93,77,176,9431.00,1647781065163,3220,10.17,506,
93,77,178,9432.00,1647781065964,3220,10.17,507,
95,76,178,9435.00,1647781066949,3222,10.23,507,
95,77,178,9438.00,1647781067565,3223,10.23,507,
95,77,178,9439.00,1647781068356,3223,10.23,507,
95,78,178,9442.00,1647781069022,3224,10.23,507,
95,79,178,9444.00,1647781070169,3225,10.23,507,
94,79,178,9446.00,1647781070689,3226,10.23,507,
94,79,178,9448.00,1647781071180,3226,10.23,507,
94,78,178,9449.00,1647781071995,3227,10.23,508,
93,78,178,9452.00,1647781072609,3228,10.17,508,
92,77,177,9454.00,1647781073095,3228,10.17,508,
95,76,177,9455.00,1647781073566,3229,10.23,508,
95,76,177,9456.00,1647781074070,3229,10.23,508,
96,77,177,9458.00,1647781074535,3230,10.29,508,
97,77,177,9459.00,1647781075374,3230,10.34,508,
97,78,177,9461.00,1647781075964,3231,10.34,508,
97,78,177,9463.00,1647781076449,3231,10.34,508,
99,79,178,9464.00,1647781077297,3232,10.40,508,
98,79,178,9467.00,1647781077885,3233,10.34,508,
97,79,178,9469.00,1647781078370,3233,10.34,508,
97,79,174,9470.00,1647781079159,3234,10.34,509,
95,78,174,9473.00,1647781079810,3235,10.23,509,
95,78,174,9474.00,1647781080284,3235,10.23,509,
95,77,174,9476.00,1647781081141,3236,10.23,509,
96,77,174,9478.00,1647781081721,3237,10.29,509,
93,78,174,9479.00,1647781082208,3237,10.17,509,
93,79,174,9481.00,1647781083061,3238,10.17,509,
95,79,174,9484.00,1647781084095,3239,10.23,509,
93,78,174,9486.00,1647781084600,3240,10.17,509,
92,78,174,9488.00,1647781085421,3240,10.17,510,
93,78,174,9491.00,1647781086055,3241,10.17,510,
92,78,174,9492.00,1647781086538,3242,10.17,510,
92,77,172,9493.00,1647781087337,3242,10.17,510,
93,77,172,9496.00,1647781087973,3243,10.17,510,
93,77,172,9497.00,1647781088440,3243,10.17,510,
93,77,170,9498.00,1647781089270,3244,10.17,510,
94,77,170,9501.00,1647781089892,3245,10.23,510,
94,78,170,9503.00,1647781090373,3245,10.23,510,
94,78,170,9504.00,1647781090848,3246,10.23,510,
94,78,170,9505.00,1647781091326,3246,10.23,510,
94,77,170,9507.00,1647781091801,3247,10.23,511,
94,76,170,9508.00,1647781092332,3247,10.23,511,
92,76,169,9510.00,1647781093153,3248,10.17,511,
92,76,169,9512.00,1647781093728,3249,10.17,511,
92,77,169,9513.00,1647781094203,3249,10.17,511,
93,77,168,9515.00,1647781095038,3250,10.17,511,
97,78,166,9518.00,1647781095997,3251,10.34,511,
97,77,166,9520.00,1647781096606,3252,10.34,511,
97,78,164,9522.00,1647781097561,3252,10.34,511,
96,77,164,9525.00,1647781098299,3253,10.29,511,
97,78,164,9527.00,1647781098770,3254,10.34,512,
98,78,156,9528.00,1647781099558,3254,10.34,512,
98,79,156,9530.00,1647781100211,3255,10.34,512,
98,80,156,9532.00,1647781100679,3256,10.34,512,
98,80,150,9533.00,1647781101474,3256,10.34,512,
100,80,150,9535.00,1647781102135,3257,10.40,512,
101,80,150,9538.00,1647781102617,3258,10.47,512,
101,80,148,9539.00,1647781103409,3258,10.47,512,
99,80,148,9542.00,1647781104052,3259,10.40,512,
99,80,148,9543.00,1647781104523,3260,10.40,512,
97,80,147,9545.00,1647781105356,3260,10.34,513,
97,79,147,9547.00,1647781105970,3261,10.34,513,
97,78,147,9548.00,1647781106444,3261,10.34,513,
97,78,147,9550.00,1647781107293,3262,10.34,513,
98,78,147,9553.00,1647781107890,3263,10.34,513,
99,79,147,9554.00,1647781108365,3263,10.40,513,
101,80,147,9556.00,1647781109153,3264,10.47,513,
100,80,145,9559.00,1647781110176,3265,10.40,513,
98,81,145,9561.00,1647781110769,3266,10.34,513,
96,80,145,9563.00,1647781111240,3266,10.29,513,
96,80,143,9564.00,1647781112043,3267,10.29,514,
97,80,142,9566.00,1647781113082,3268,10.34,514,
96,79,142,9569.00,1647781113898,3269,10.29,514,
98,79,142,9571.00,1647781114379,3269,10.34,514,
97,78,142,9573.00,1647781115176,3270,10.34,514,
98,77,142,9576.00,1647781116202,3271,10.34,514,
98,79,142,9579.00,1647781116763,3272,10.34,514,
99,79,142,9580.00,1647781117246,3272,10.40,514,
99,79,143,9581.00,1647781118044,3273,10.40,515,
98,78,143,9584.00,1647781118689,3274,10.34,515,
98,78,143,9585.00,1647781119165,3274,10.34,515,
98,78,144,9587.00,1647781119961,3275,10.34,515,
99,79,144,9589.00,1647781120611,3276,10.40,515,
97,79,145,9591.00,1647781121425,3276,10.34,515,
99,81,145,9594.00,1647781122053,3277,10.40,515,
99,82,145,9595.00,1647781122556,3278,10.40,515,
99,82,144,9597.00,1647781123346,3278,10.40,515,
99,82,144,9598.00,1647781123972,3279,10.40,515,
98,82,144,9600.00,1647781124473,3279,10.34,516,
95,81,144,9602.00,1647781125270,3280,10.23,516,
95,81,144,9605.00,1647781125894,3281,10.23,516,
95,80,144,9606.00,1647781126363,3281,10.23,516,
97,80,145,9607.00,1647781127165,3282,10.34,516,
99,80,145,9610.00,1647781127813,3283,10.40,516,
97,80,145,9612.00,1647781128300,3283,10.34,516,
97,79,145,9613.00,1647781129144,3284,10.34,516,
97,79,145,9615.00,1647781129727,3285,10.34,516,
97,79,145,9617.00,1647781130218,3285,10.34,516,
96,79,146,9618.00,1647781131022,3286,10.29,517,
95,79,146,9620.00,1647781131977,3286,10.23,517,
98,80,147,9624.00,1647781133016,3288,10.34,517,
97,80,147,9627.00,1647781133566,3289,10.34,517,
97,81,147,9627.00,1647781134399,3289,10.34,517,
98,80,147,9631.00,1647781135010,3290,10.34,517,
99,80,147,9632.00,1647781135734,3291,10.40,517,
99,80,147,9634.00,1647781136554,3291,10.40,517,
99,79,147,9637.00,1647781137165,3292,10.40,517,
99,80,147,9638.00,1647781137646,3293,10.40,518,
98,80,148,9640.00,1647781138489,3293,10.34,518,
100,80,148,9643.00,1647781139088,3294,10.40,518,
100,80,148,9644.00,1647781139571,3295,10.40,518,
100,81,148,9645.00,1647781140423,3295,10.40,518,
99,81,148,9648.00,1647781141009,3296,10.40,518,
99,82,148,9650.00,1647781141733,3297,10.40,518,
99,81,149,9650.00,1647781142202,3297,10.40,518,
101,81,149,9653.00,1647781143025,3298,10.47,518,
